index,url,project,message,result
456,https://github.com/catedrasaes-umu/emf4cpp/commit/8d5cb2832dbbee39b111d0156d4f5c0be5151378,catedrasaes-umu/emf4cpp,"Windows-awareness of code-generator and windows shared libraries

This commit enables the c++ code generation on Windows systems.
The code generator now creates a special include file with
preprocessor macros which expand to the '__declspec(dllimport/dllexport)'
directives used by Windows compilers to create dynamic libraries
and to export all symbols correctly. The same technique is used for the
separate ecorecpp-library, which contains the parser/serializer, the
notification framework, and the MetaModelRepository.

Windows dlls can not cope with unresolved references and cross
references between sub-packages, which quite often occur
in practice. Hence only one dynamic library will be built for the
whole ecore file (until now a dynamic library for every sub-package
was created).

Additional changes:

- added all new test projects in emf4cpp.tests to the automatic
  (debug/release) test build and added generated source code of
  these new projects to the repository

- bootstrap.sh script was extended to generate msys makefiles
  on windows

- generator-release.sh script was extended to generate msys makefiles
  on Windows

- a new copyright line was added to the internal license mentioning
  INCHRON

- removed src-gen folder from class path of the generator eclipse project
  because this folder is not used

- deleted all sub-package cmake files - they are no longer needed

- removed all dependencies to boost library from test projects which are
  currently built in builds/debug or builds/release, the code was refactored
  to use (the new c++11) standard library instead

- source and header files will now be added recursively for all subpackages
  to the one and only cmake file and the dll macro headers were added as
  install targets

- added new test project 'subpackages' for testing subpackage nesting

- deduction of include path was changed to be relative to the emf4cpp
  install dir in the generator. An additional ecoreLibraryPath variable
  was introduced to set the link library path correctly because all
  generated model libraries now depend on libemf4cpp-ecore

- Added the keyword 'template' to function call as suggested in
  https://stackoverflow.com/questions/5802077/
  strange-gcc-error-expected-primary-expression-before-token#5802122

- Recreation of Ecore meta model code and tests code.",Yes
457,https://github.com/openbabel/openbabel/commit/444ef56027f45f438d5604cb1b9df7e15676eb6f,openbabel/openbabel,Merge branch 'Fix310' into refactorpython,Yes
458,https://github.com/openucx/ucx/commit/c445c859acdbbc9d3c3f0867d8b310be583b115d,openucx/ucx,UCP/ATOMIC: refactoring of progress calls,Yes
459,https://github.com/magento-hackathon/Sandfox/commit/9757c5c96cb5d48d661a516e8a1a6c741b58f254,magento-hackathon/Sandfox,0.1.1 - getCountryByIp() method added + code refactored.,Unsure
460,https://github.com/commaai/opendbc/commit/da47fe5e45cc67173d24b4713b09b19756b16ab2,commaai/opendbc,"CANParser: add field for all updated values (#548)

* add updated field

* rename to updated

* draft

* clean up

* function for resetting

* *minor* refactor

* clean up names

* keep track of updated vals in the cc parser

* remove extra lines

* remove ts

* match parser_pyx

* cleaner to just call the cpp function as we don't need to aggregate updated values

* draft

* some tests

* fix test

* clean up

clean up

* test clean up

* add clarifying comments

* Revert ""remove ts""

This reverts commit fd4558289d6667a42ab41c4511b0d8fe54eb7fc8.

* fix order

* use vals

* fix dup",Yes
461,https://github.com/LearningByExample/ModernCppCI/commit/8915cffc2550a936eca8e4871e8035d51a0ad406,LearningByExample/ModernCppCI,refactor,Yes
462,https://github.com/eaplatanios/jelly-bean-world/commit/960b4d82132e5d5d7f694806c747e1b4c58e1145,eaplatanios/jelly-bean-world,[CORE] Renamed 'nel' to 'jbw' and also did some refactoring.,Yes
463,https://github.com/werererer/japokwm/commit/9de7c1c3508caeab320432da83731a52c37ab2b2,werererer/japokwm,refactor: fix alignment,Yes
464,https://github.com/link-u/cavif/commit/5637a598a2721bb6477c5fb7d5f797f670be4afd,link-u/cavif,refactor argument parsing,Yes
465,https://github.com/OSLL/qemu-xtensa/commit/3b52726ec0e2f5c5732fe5f9d76af700463b73d3,OSLL/qemu-xtensa,"migration/block-dirty-bitmap: refactor state global variables

Move all state variables into one global struct. Reduce global
variable usage, utilizing opaque pointer where possible.

Signed-off-by: Vladimir Sementsov-Ogievskiy <vsementsov@virtuozzo.com>
Reviewed-by: Andrey Shinkevich <andrey.shinkevich@virtuozzo.com>
Message-Id: <20200727194236.19551-12-vsementsov@virtuozzo.com>
Signed-off-by: Eric Blake <eblake@redhat.com>",Yes
466,https://github.com/open-webrtc-toolkit/owt-client-native/commit/c45f2f5be545e2b1685897b05f843394a8c23c58,open-webrtc-toolkit/owt-client-native,"Enable audio codec preference for iOS and C++ SDK, also refactors video codec preference implementation.

Change-Id: Ibbcbdfdebc785ac37d49a33c0133e358ba75bf47
Reviewed-on: https://git-ccr-1.devtools.intel.com/gerrit/34250
Tested-by: webrtctest <webrtctest@intel.com>
Reviewed-by: Xian, Yuqiang <yuqiang.xian@intel.com>",Yes
467,https://github.com/r-lib/vctrs/commit/673c9f1feb20ab517f99a7ba15f1e1155fdf83c2,r-lib/vctrs,"Improve `vec_compare()` (#649)

* Overhaul C implementation of `vec_compare()`

* Tweak failing test to reflect lack of name handling

* Try a columwise comparison

* More refactoring and cleanup

* Add comment about `count`

* Simplify `COMPARE_COL()` macro

* Validate `na_equal`

* Add support for encoding translations in `vec_compare()`

* Small clarification by using a pointer directly

* Flesh out tests for `vec_compare()` edge cases

* Mark macro branches as `inline` as part of #620

* Move declarations into the loop

* Use a `vctrs_df_compare_info` struct for `info`

* Consistently use `size` in `vctrs_compare()`

* Consistently use `n_row` for `df_compare()`

* Incorporate review of `test-compare.R`

* Document `vctrs_df_compare_info` struct

* No need for long integers

* Silence Windows warning about reaching the end of a non-void function",Yes
468,https://github.com/IronsDu/brynet/commit/f1f93f96fa805ae5023336fab87135ba582ede84,IronsDu/brynet,"Merge pull request #56 from IronsDu/refactor/increase_recv_buffer

use tanh for increase recv buffer",No
469,https://github.com/AdunanzA/Tsunami/commit/d647f7094a35ffa14666ea524af9ecaa273963d1,AdunanzA/Tsunami,"folder refactoring

moved project files in src dir",Unsure
470,https://github.com/saghul/sjs/commit/ed5cd786eb355c231cb85d0ffaec731558c9b3b2,saghul/sjs,core: refactor structure,Yes
471,https://github.com/ssloy/tinyrenderer/commit/7edc8300553da553e1d62f4c356c32872b94b166,ssloy/tinyrenderer,refactoring,Yes
472,https://github.com/dnbaker/bonsai/commit/facaa2b44f51a93693ff6d67a3e92e4cb1dfe317,dnbaker/bonsai,Finish refactoring.,Yes
473,https://github.com/devkitPro/deko3d/commit/58bd4ef6ace425056e06764004661eb36ce8aed3,devkitPro/deko3d,Adapt to libnx nvidia wrapper object refactor,Yes
474,https://github.com/Kitware/SMTK/commit/e043d4bf7f718aef32dc788535862d312cc96c9b,Kitware/SMTK,"FEATURE: Add duct creation/edition/deletion support & refactor modules

This commit also contains some prerequisites for Create/Edit Assembly
op.

Now RGG session follows the right pattern that for each session, it
should have:

+ smtk<session-name>Session (library, depends only on smtkCore)
+ smtkQt<session-name>Session (library, depends on smtkCore + Qt + smtkRGGSession)
+ smtk<session-name>Plugin (library, depends on all of the above + ParaView)",Unsure
475,https://github.com/davechurchill/commandcenter/commit/b3aa21d70f245f9546bc540a70ccf52bdc2c30a0,davechurchill/commandcenter,refactoring for hybrid bot,Yes
476,https://github.com/flashrom/flashrom/commit/28accc27000d9589a86ecdf4f65bd009207a0a3f,flashrom/flashrom,"Various JEDEC refactorings touching 82802ab.c, sharplhf00l04.c and stm50flw0x0x.c

Rename print_82802ab_status to print_status_82802ab add unlock_82802ab strip unlock code from erase_block_82802ab rename erase_82802ab_block  to erase_block_80280ab delete sharplhf00l04.o from Makefile delete *_lhf00l04* from chipdrivers.h.

add unlock_stm50flw0x0x
delete wait_stm50flw0x0x
delete write_page_stm50flw0x0x
convert erase_stm50flw0x0x to erase_chip_stm50flw0x0x
delete write_stm50flw0x0x
add unlock_82802ab to two Intel chips with TEST_BAD_WRITE
change the status of 82802AB, 82802AC, M50FW040, M50FW080 to TEST_OK_PR

Corresponding to flashrom svn r948.

Signed-off-by: Sean Nelson <audiohacked@gmail.com>
Acked-by: Carl-Daniel Hailfinger <c-d.hailfinger.devel.2006@gmx.net>",Yes
477,https://github.com/Cockatrice/Cockatrice/commit/51b24bb92c4383d3a07bb37a846319cbad2f817e,Cockatrice/Cockatrice,refactor getting game age (#4095),Yes
478,https://github.com/Kalpanika/x3f/commit/c27a53ef7da97524e3466d126c12d1cb3ed7fac7,Kalpanika/x3f,"Merge pull request #19 from Kalpanika/refactor/x3f_process

Refactor/x3f process",No
479,https://github.com/chrisjoyce911/esp32FOTA/commit/a6d5259b73442b9f2f34dd2faa20c128b3b7547e,chrisjoyce911/esp32FOTA,refactor functions order for build it with PlatformIO,No
480,https://github.com/glinscott/leela-chess/commit/51cd3f08669cba98edc2f7d95ed66dd4689834f0,glinscott/leela-chess,"Hide NodePool.
As a preparation for Node refactoring.",Yes
481,https://github.com/chen3feng/toft/commit/02eabddccb686803411d01e1fe0086d4189b07a8,chen3feng/toft,refactor code following chen3feng's comments,Unsure
482,https://github.com/mmorise/World/commit/11a4886d4d5ea93ed296693cb91b9f57daf57420,mmorise/World,simple refactoring for compatibility with MATLAB,Yes
483,https://github.com/microsoft/clang/commit/5c1cd520dbca6d5476fb46414b7cf93d3a5afdf4,microsoft/clang,"retain/release checker: More diagnostic refactoring.

git-svn-id: https://llvm.org/svn/llvm-project/cfe/trunk@63179 91177308-0d34-0410-b5e6-96231b3b80d8",Yes
484,https://github.com/HingeAssembler/HINGE/commit/dc709e651d45419afedc77ba743ffc6b88f69c28,HingeAssembler/HINGE,minor refactoring,Unsure
485,https://github.com/GZR-Kernels/Optimus/commit/52acf73b6e9a6962045feb2ba5a8921da2201915,GZR-Kernels/Optimus,"hv_netvsc: Fix a network regression after ifdown/ifup

Recently people reported the NIC stops working after
""ifdown eth0; ifup eth0"". It turns out in this case the TX queues are not
enabled, after the refactoring of the common detach logic: when the NIC
has sub-channels, usually we enable all the TX queues after all
sub-channels are set up: see rndis_set_subchannel() ->
netif_device_attach(), but in the case of ""ifdown eth0; ifup eth0"" where
the number of channels doesn't change, we also must make sure the TX queues
are enabled. The patch fixes the regression.

Fixes: 7b2ee50c0cd5 (""hv_netvsc: common detach logic"")
Signed-off-by: Dexuan Cui <decui@microsoft.com>
Cc: Stephen Hemminger <sthemmin@microsoft.com>
Cc: K. Y. Srinivasan <kys@microsoft.com>
Cc: Haiyang Zhang <haiyangz@microsoft.com>
Signed-off-by: David S. Miller <davem@davemloft.net>",No
486,https://github.com/kripken/ammo.js/commit/aa1d421a33d44df44206844bbe1e3a4dd51ae097,kripken/ammo.js,refactor tests,Yes
487,https://github.com/fairlight1337/libcflie/commit/5c86ca3d4807d60ff5233c57a35235e8469ef36d,fairlight1337/libcflie,"Began refactoring `using` namespace structures

Right now, the `std` namespace is being `use`d everywhere. This is being refactored right now to explicitly state `std::` in front of legit statements.",Yes
488,https://github.com/OGAWAHirofumi/tux3/commit/e8043dece9c2017906321fabd7f9e3640f7f79bb,OGAWAHirofumi/tux3,"Cleanup kernel/inode.c, refactoring tux_new_inode() and alloc_inum()

Now, tux_new_inode() calls tux_setup_inode() with TUX_INVALID_INO.
This bothers tux_setup_inode() to setup the inode properly.

So, this moves tux_setup_inode() to alloc_inum(). And later patch will
kill the caller of tux_new_inode().

With those changes, tux_new_inode() will become internal function of inode.c.
And prevent to create partial setup or invalid setup inodes.

Signed-off-by: OGAWA Hirofumi <hirofumi@mail.parknet.co.jp>",Yes
489,https://github.com/kobalicek/mpsl/commit/a1631e9d8e288066643f86c9f151f1f1e2bc91ca,kobalicek/mpsl,"Moved most MPSL language specific definitions and rules to mplang.cpp/h
Added translation tables from OpType to InstCode to make AstToIR simpler
Major refactoring of AST and IR definitions and tables",Yes
490,https://github.com/slavavdovichenko/MediaLibDemos/commit/a475ad9dd1330aa070562b9c368e8775ae201043,slavavdovichenko/MediaLibDemos,audio player refactoring,Yes
491,https://github.com/discoproject/discodb/commit/c9d0ff2f80633b7becd4f8ba93b79939858f65c7,discoproject/discodb,refactor view construction: make it more iterator-friendly,Yes
492,https://github.com/CatGenius/catgenius/commit/48ca457201a191937c0a1cbe3e4907a9c91d4d40,CatGenius/catgenius,"- PORT register replaced by LATCH registers
- Command-line command gpio logging output now per pin and with pin name
- set_pacer duplicate implementations moved to static local function
- variable renamed in catsensor.c
- serial port refactored.
- removed _term functions, as they're not used anyway.",Yes
493,https://github.com/terminalpp/terminalpp/commit/89082b7378f9ecd684421d94721711f41093888f,terminalpp/terminalpp,"AnsiTerminal refactoring.

Basic display works, keyboard works. Mouse & scrollback buffer & selection missing, among other things.",Yes
494,https://github.com/matus-chochlik/oglplus/commit/feca12897cf02868d06b313282ef2d79fec54357,matus-chochlik/oglplus,Merge branch 'wip-object-refactoring' into develop,Yes
495,https://github.com/apache/activemq-cpp/commit/c13dd596ff28159a3c950100c3073a4977efb797,apache/activemq-cpp,"Some code cleanup and refactoring.

git-svn-id: https://svn.apache.org/repos/asf/activemq/activemq-cpp/trunk@1367259 13f79535-47bb-0310-9956-ffa450edef68",Yes
496,https://github.com/danigm/poppler/commit/85687a1e0e4c6be2dbfb23ba00018b9c7c7454f5,danigm/poppler,"2006-04-12  Jeff Muizelaar  <jeff@infidigm.net>

	* poppler/CairoOutputDev.cc:
	* poppler/CairoOutputDev.h: Add support for masked images to the cairo
	backend. CairoOutputDevice really should have been refactored before
	committing this, but the results were so pretty I couldn't resist.
	Fixes #6174.",No
497,https://github.com/rhysd/array/commit/fc730b879c1f49c846ec81bf3636810676344870,rhysd/array,"implement equal and non-equal operators

- add implementation functions and meta functions in detail namespace
- add equal operators (they are too boring, they should be refactored)
- make helpers inline
- tiny temporary check",No
498,https://github.com/naver/imagestabilizer/commit/c6fea52848705935a1ae54eb5e081dd4736c9be3,naver/imagestabilizer,Image Stabilizer refactoring,Yes
499,https://github.com/espressopp/espressopp/commit/151d2b4cc96214ae685f1b79138728fbdc4c0e1f,espressopp/espressopp,"Merge pull request #402 from espressopp/test_env_refactor

test_env refactor",Yes
500,https://github.com/sensics/OSVR-RenderManager/commit/cb6c4728afd580f7624b14405e9a68b15e40b83e,sensics/OSVR-RenderManager,"Merge pull request #2 from sensics/refactor-register-render-buffers

Refactor register render buffers",Yes
